path,label
./outputs/kick/JUST_kick_steam.wav,kick
./outputs/kick/mta_kick_one_shot_low_saturate_boomer.wav,kick
./outputs/kick/OE_Kick_43_F#.wav,kick
./outputs/kick/MAT_ZO_kick_60.wav,kick
./outputs/kick/MAT_ZO_kick_74.wav,kick
./outputs/kick/JUST_kick_stinky.wav,kick
./outputs/kick/WM_kick_01.wav,kick
./outputs/kick/MAT_ZO_kick_48.wav,kick
./outputs/kick/EKALI_kick_forever_huge.wav,kick
./outputs/kick/ukg_kick_armani.wav,kick
./outputs/kick/RKU_DSP_ONESHOT_KICK06.wav,kick
./outputs/kick/ff_rh_kick_one_shot_low_flow.wav,kick
./outputs/kick/JUST_kick_lips.wav,kick
./outputs/kick/JUST_kick_short_round.wav,kick
./outputs/kick/LF_kick_01.wav,kick
./outputs/kick/RKU_LSS_Kick_One_Shot_Atonal_5.wav,kick
./outputs/kick/MAT_ZO_kick_49.wav,kick
./outputs/kick/tp_ud&b_kick_tidbit.wav,kick
./outputs/kick/BBL_kick_lords_will.wav,kick
./outputs/kick/UZ_SS_wub_kick_01_F.wav,kick
./outputs/kick/MAT_ZO_kick_61.wav,kick
./outputs/kick/KSHMR_Psy_Kick_12_F#.wav,kick
./outputs/kick/JUST_kick_pillow.wav,kick
./outputs/kick/GRANDTHEFT_kick_kid.wav,kick
./outputs/kick/KSHMR_Punchy_Kick_37_G.wav,kick
./outputs/kick/ELX_BTD_fill_kick_filler_97.wav,kick
./outputs/kick/CHE_Kick_14.wav,kick
./outputs/kick/RKU_BLN_KICK059.wav,kick
./outputs/kick/KSHMR_Punchy_Kick_13_F.wav,kick
./outputs/kick/OS_UT_Kick_7.wav,kick
./outputs/kick/ff_btr_kick_low_big8.wav,kick
./outputs/kick/hn_kick_housepunch.wav,kick
./outputs/kick/SOPHIE_kick_wet_01.wav,kick
./outputs/kick/MAT_ZO_kick_101.wav,kick
./outputs/kick/IMAABS_kick_one_shot_ball_02.wav,kick
./outputs/kick/UMRU_kick_heated.wav,kick
./outputs/kick/MAT_ZO_kick_115.wav,kick
./outputs/kick/EK_kick_verb.wav,kick
./outputs/kick/MAT_ZO_kick_117.wav,kick
./outputs/kick/JUST_kick_easy.wav,kick
./outputs/kick/JKid_Hard_Kick_15_F.wav,kick
./outputs/kick/SOPHIE_kick_wet_17.wav,kick
./outputs/kick/DKVPZ_kick_one_shot_house_02.wav,kick
./outputs/kick/BBL_kick_stars.wav,kick
./outputs/kick/SOPHIE_kick_wet_03.wav,kick
./outputs/kick/OS_UT_Kick_5.wav,kick
./outputs/kick/GS_SB_KICK_NEMES.wav,kick
./outputs/kick/JUST_kick_outside.wav,kick
./outputs/kick/JUST_kick_plastic.wav,kick
./outputs/kick/KSHMR_Punchy_Kick_35_G.wav,kick
./outputs/kick/CHE_Kick_16.wav,kick
./outputs/kick/ukg_kick_butta.wav,kick
./outputs/kick/BBL_kick_anna.wav,kick
./outputs/kick/SOPHIE_sub_with_kick_05_F#.wav,kick
./outputs/kick/FULL_CRATE_kick_one_shot_zessy.wav,kick
./outputs/kick/MAT_ZO_kick_63.wav,kick
./outputs/kick/MDSN_CRMNCCI_kick_underhand.wav,kick
./outputs/kick/XG_kick_one_shot_libra_v2.wav,kick
./outputs/kick/DYRO_kick_trap_D#.wav,kick
./outputs/kick/MEDASIN_IRENE_kick_larj.wav,kick
./outputs/kick/WM_kick_02.wav,kick
./outputs/kick/GS_SB_KICK_RIGT.wav,kick
./outputs/kick/RKU_DSP_ONESHOT_KICK05.wav,kick
./outputs/kick/JUST_kick_rumble.wav,kick
./outputs/kick/SALVA_bells_kick_dirty_bad.wav,kick
./outputs/kick/Shwex_One_Shot_HiTech_Glitch_Kick_1.wav,kick
./outputs/kick/SALVA_DD_soft_kick.wav,kick
./outputs/kick/KOMPANY_kick_one_shot_trap_02.wav,kick
./outputs/kick/SKURABRST_kick_solid.wav,kick
./outputs/kick/MAT_ZO_kick_62.wav,kick
./outputs/kick/JUST_kick_wild.wav,kick
./outputs/kick/ukg_kick_listen.wav,kick
./outputs/kick/JUST_kick_box_boom.wav,kick
./outputs/kick/OLIVER_kick_punchy_clean.wav,kick
./outputs/kick/RKU_LSS_Kick_One_Shot_Hash_8.wav,kick
./outputs/kick/JUST_kick_pop_fizzle.wav,kick
./outputs/kick/XG_kick_one_shot_leo_v2.wav,kick
./outputs/kick/UMRU_kick_basic.wav,kick
./outputs/kick/KSHMR_Punchy_Kick_43_G#.wav,kick
./outputs/kick/cj_kick_one_shot_live_mid_papa.wav,kick
./outputs/kick/OS_UT_Kick_4.wav,kick
./outputs/kick/OS_UT2_Kick_30.wav,kick
./outputs/kick/SOPHIE_kick_wet_16.wav,kick
./outputs/kick/MEDASIN_kick_one_shot_kick_i_always_use_remastered_for_the_10000th_time.wav,kick
./outputs/kick/JUST_kick_tail.wav,kick
./outputs/kick/MAT_ZO_kick_102.wav,kick
./outputs/kick/SOPHIE_kick_wet_27.wav,kick
./outputs/kick/JH_Kicks_Big_3.wav,kick
./outputs/kick/IMAABS_kick_one_shot_light.wav,kick
./outputs/kick/MAT_ZO_kick_133.wav,kick
./outputs/kick/JUST_kick_click.wav,kick
./outputs/kick/OE_Kick_11_F.wav,kick
./outputs/kick/EK_kick_blessings.wav,kick
./outputs/kick/RKU_BLN_KICK043.wav,kick
./outputs/kick/IQ_EC_Kick_40.wav,kick
./outputs/kick/JH_Kicks_Solid.wav,kick
./outputs/kick/UZ_kick_bs.wav,kick
./outputs/kick/ELX_BTD_kick_flat_02.wav,kick
./outputs/kick/KSHMR_Signature_Kick_05_Game_of_Thrones_F#.wav,kick
./outputs/kick/IQ_TC2_Kick_14.wav,kick
./outputs/kick/DF_kick_steep_hill.wav,kick
./outputs/kick/MAT_ZO_kick_53.wav,kick
./outputs/kick/tp_dr_genic_kick_thud.wav,kick
./outputs/kick/MAT_ZO_kick_47.wav,kick
./outputs/kick/RKU_DSP_ONESHOT_KICK09.wav,kick
./outputs/kick/EKALI_kick_babylon_big.wav,kick
./outputs/kick/JUST_kick_carson.wav,kick
./outputs/kick/nn_drum_120_late_kick.wav,kick
./outputs/kick/KSHMR_Punchy_Kick_20_F.wav,kick
./outputs/kick/XG_kick_one_shot_saggitarius_v2.wav,kick
./outputs/kick/SALVA_badman_small_kick.wav,kick
./outputs/kick/IMAABS_kick_one_shot_boom_deep.wav,kick
./outputs/kick/tp_90ukg_kick_image.wav,kick
./outputs/kick/MAT_ZO_kick_52.wav,kick
./outputs/kick/ELX_BTD_kick_no_hi.wav,kick
./outputs/kick/KSHMR_Punchy_Kick_02_A.wav,kick
./outputs/kick/MEDASIN_IRENE_kick_exploding.wav,kick
./outputs/kick/IMAABS_kick_one_shot_disc_ne_04.wav,kick
./outputs/kick/ukg_kick_brand.wav,kick
./outputs/kick/KSHMR_Punchy_Kick_39_G.wav,kick
./outputs/kick/LLTXS_texcore_kick_one_shot_fromthetop_02_E.wav,kick
./outputs/kick/cj_kick_one_shot_live_mid_kool.wav,kick
./outputs/kick/RKU_BLN_KICK056.wav,kick
./outputs/kick/GRANDTHEFT_kick_swipe_right.wav,kick
./outputs/kick/ukg_kick_focal.wav,kick
./outputs/kick/OS_UT_Kick_8.wav,kick
./outputs/kick/ukth_kick_one_shot_stretched.wav,kick
./outputs/kick/EKALI_kick_blame.wav,kick
./outputs/kick/DUCKY_kick_tech_yeah.wav,kick
./outputs/kick/MAT_ZO_kick_130.wav,kick
./outputs/kick/JM2_Kick_14.wav,kick
./outputs/kick/ELX_BTD_kick_distorted_layer.wav,kick
./outputs/kick/GRANDTHEFT_kick_dc.wav,kick
./outputs/kick/RKU_BLN_KICK040.wav,kick
./outputs/kick/XG_kick_one_shot_aries_v2.wav,kick
./outputs/kick/SOPHIE_sub_with_kick_11_E.wav,kick
./outputs/kick/BBL_kick_ziller_clicka.wav,kick
./outputs/kick/DYRO_kick_edm_F#.wav,kick
./outputs/kick/INFEKT_kick_distorted.wav,kick
./outputs/kick/MAT_ZO_kick_87.wav,kick
./outputs/kick/ELX_BTD_kick_flat_01.wav,kick
./outputs/kick/MAT_ZO_kick_93.wav,kick
./outputs/kick/IQ_TC2_Kick_17.wav,kick
./outputs/kick/SLUMBERJACK_kick_one_shot_dre.wav,kick
./outputs/kick/MAT_ZO_kick_50.wav,kick
./outputs/kick/MDSN_CRMNCCI_kick_whatif.wav,kick
./outputs/kick/KSHMR_Thump_Kick_06.wav,kick
./outputs/kick/sb2_kick_weight.wav,kick
./outputs/kick/STK_kick_11.wav,kick
./outputs/kick/JUST_kick_hollow.wav,kick
./outputs/kick/LF_kick_05_v2.wav,kick
./outputs/kick/MAT_ZO_kick_51.wav,kick
./outputs/kick/MAT_ZO_kick_45.wav,kick
./outputs/kick/KSHMR_Punchy_Kick_04_D.wav,kick
./outputs/kick/KOMPANY_kick_one_shot_ott_01.wav,kick
./outputs/kick/LLTXS_texcore_kick_one_shot_everybody_04_E.wav,kick
./outputs/kick/IQ_TC2_Kick_16.wav,kick
./outputs/kick/MAT_ZO_kick_79.wav,kick
./outputs/kick/AZARI_kick_one_shot_808_reverse_mf_ring_mod.wav,kick
./outputs/kick/MINESWEEPA_kick_10.wav,kick
./outputs/kick/PVP_Kick_Loumbila.wav,kick
./outputs/kick/PVP_Kick_Russo.wav,kick
./outputs/kick/UZ_SS_kick_great.wav,kick
./outputs/kick/UZ_kick_solid.wav,kick
./outputs/kick/GRANDTHEFT_kick_rappy.wav,kick
./outputs/kick/JUST_kick_print.wav,kick
./outputs/kick/cj_kick_one_shot_live_mid_bong.wav,kick
./outputs/kick/MSKRB_kick_22_v2.wav,kick
./outputs/kick/JUST_kick_light.wav,kick
./outputs/kick/OE_Kick_38_C#.wav,kick
./outputs/kick/MAT_ZO_kick_125.wav,kick
./outputs/kick/MAT_ZO_kick_131.wav,kick
./outputs/kick/OS_BB_Kick_CACTI.wav,kick
./outputs/kick/JH_Kicks_Big_1.wav,kick
./outputs/kick/SOPHIE_kick_wet_25.wav,kick
./outputs/kick/MAT_ZO_kick_121.wav,kick
./outputs/kick/SOPHIE_kick_wet_09.wav,kick
./outputs/kick/UZ_SS_kick_punch.wav,kick
./outputs/kick/SOPHIE_kick_wet_21.wav,kick
./outputs/kick/ukg_kick_tumble.wav,kick
./outputs/kick/JUST_kick_acrylic.wav,kick
./outputs/kick/SKURABRST_kick_harmonic.wav,kick
./outputs/kick/CHE_Kick_20.wav,kick
./outputs/kick/CHE_Kick_08.wav,kick
./outputs/kick/ULTRA_oberheim_dx_kick_03_v2.wav,kick
./outputs/kick/MSKRB_kick_04_v2.wav,kick
./outputs/kick/GRANDTHEFT_kick_keep_it.wav,kick
./outputs/kick/2sg_kick_cake.wav,kick
./outputs/kick/mta_kick_one_shot_low_saturate_driven.wav,kick
./outputs/kick/MAT_ZO_kick_55.wav,kick
./outputs/kick/DKVPZ_kick_one_shot_favorite.wav,kick
./outputs/kick/OE_Kick_23_A#.wav,kick
./outputs/kick/SOULSURPLUS_fromscratch_one_shot_kick_video_game.wav,kick
./outputs/kick/tp_90ukg_synth_bass_sub_kick_2.wav,kick
./outputs/kick/MAT_ZO_kick_69.wav,kick
./outputs/kick/MEDASIN_IRENE_kick_bigatron.wav,kick
./outputs/kick/OLIVER_kick_dirty_one_shot_starr.wav,kick
./outputs/kick/繁登_Bagley_Kick.wav,kick
./outputs/kick/EK_kick_weighted.wav,kick
./outputs/kick/LLTXS_texcore_kick_one_shot_iamexcited_02_E.wav,kick
./outputs/kick/KINK_kick_punchy_03.wav,kick
./outputs/kick/ULTRA_oberheim_dx_kick_03.wav,kick
./outputs/kick/MAT_ZO_kick_68.wav,kick
./outputs/kick/Shwex_One_Shot_HiTech_Glitch_Kick_44.wav,kick
./outputs/kick/tp_90ukg_synth_bass_sub_kick_3.wav,kick
./outputs/kick/EK_kick_higher.wav,kick
./outputs/kick/ELK_kick_one_shot_corner.wav,kick
./outputs/kick/JUST_kick_blue_print.wav,kick
./outputs/kick/MAT_ZO_kick_40.wav,kick
./outputs/kick/MAT_ZO_kick_97.wav,kick
./outputs/kick/XG_kick_one_shot_gemini_v2.wav,kick
./outputs/kick/RKU_BLN_KICK050.wav,kick
./outputs/kick/CHE_Kick_09.wav,kick
./outputs/kick/LLTXS_texcore_kick_one_shot_chainsaw_03_F.wav,kick
./outputs/kick/IMAABS_kick_one_shot_bf_sub.wav,kick
./outputs/kick/UZ_SS_kick_layered.wav,kick
./outputs/kick/OS_UT2_Kick_12.wav,kick
./outputs/kick/XG_kick_one_shot_capricorn_v2.wav,kick
./outputs/kick/SOPHIE_kick_wet_20.wav,kick
./outputs/kick/MAT_ZO_kick_108.wav,kick
./outputs/kick/MAT_ZO_kick_134.wav,kick
./outputs/kick/MAT_ZO_kick_136.wav,kick
./outputs/kick/SOPHIE_kick_wet_22.wav,kick
./outputs/kick/JM2_Kick_12.wav,kick
./outputs/kick/JUST_kick_wobble.wav,kick
./outputs/kick/ukg_kick_crates.wav,kick
./outputs/kick/EK_kick_round.wav,kick
./outputs/kick/KSHMR_Punchy_Kick_29_F#.wav,kick
./outputs/kick/KSHMR_Kick_Enhancer_11_Sub_D#.wav,kick
./outputs/kick/EKALI_kick_forever_lowpass.wav,kick
